compartment_yeast,day,yeast,average_weighted_mtype,organism,ncbiid,kingdom,phylum,class,order,family,genus,file
Duodenum,35,Clavispora_P2_GCA_009498075.1,-0.000571666,Clavispora lusitaniae,36911,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora_lusitaniae_P2_GCA_009498075.1.json
Duodenum,35,Clavispora_P4_GCA_009498135.1,-0.000295175,Clavispora lusitaniae,36911,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora_lusitaniae_P4_GCA_009498135.1.json
Duodenum,35,Clavispora_P5_GCA_009498115.1,0.0000182,Clavispora lusitaniae,36911,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora_lusitaniae_P5_GCA_009498115.1.json
Duodenum,35,Colletotrichum_CBS_518.97_GCA_004367935.1,-0.000430766,Colletotrichum sidae,1347389,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_sidae_CBS_518.97_GCA_004367935.1.json
Duodenum,35,Colletotrichum_M1.001_GCF_000149035.1,-0.000365786,Colletotrichum graminicola,31870,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_graminicola_M1.001_GCF_000149035.1.json
Duodenum,35,Colletotrichum_MAFF305635,-0.00048168,Colletotrichum higginsianum,80884,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_higginsianum_MAFF305635.json
Duodenum,35,Colletotrichum_MAFF_240422_104,-0.000785367,Colletotrichum orbiculare,5465,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_orbiculare_MAFF_240422_104.json
Duodenum,35,Colletotrichum_cg_14_gca_000446055.Colletotrichum_gloeosporioides1,-0.000256454,Colletotrichum gloeosporioides,474922,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_gloeosporioides_cg_14_gca_000446055.Colletotrichum_gloeosporioides1.json
Duodenum,35,Colletotrichum_gca_000696135.ASM69613v1,-0.000208604,Colletotrichum sublineola,1173701,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_sublineola_gca_000696135.ASM69613v1.json
Duodenum,35,Colletotrichum_gca_001563125.CSAL01,-0.000480588,Colletotrichum salicis,1209931,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_salicis_gca_001563125.CSAL01.json
Duodenum,35,Colletotrichum_gca_001563135.CSIM01,-0.000473732,Colletotrichum simmondsii,703756,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_simmondsii_gca_001563135.CSIM01.json
Duodenum,35,Colletotrichum_gca_001625285.Ci238704v1,-0.000325431,Colletotrichum incanum,1573173,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_incanum_gca_001625285.Ci238704v1.json
Duodenum,35,Colletotrichum_gca_001855235.ASM185523v1,-0.000612996,Colletotrichum incanum,1573173,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_incanum_gca_001855235.ASM185523v1.json
Duodenum,35,Colletotrichum_gca_001937105.ASM193710v1,-0.000163519,Colletotrichum chlorophyti,708187,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_chlorophyti_gca_001937105.ASM193710v1.json
Duodenum,35,Cutaneotrichosporon_IBC0246_GCF_001027345.1,-0.000387463,Cutaneotrichosporon oleaginosum,879819,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,Cutaneotrichosporon_oleaginosum_IBC0246_GCF_001027345.1.json
Duodenum,35,Cyberlindnera_gca_001983305.ASM198330v1,-0.000374521,Cyberlindnera fabianii,36022,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Cyberlindnera,Cyberlindnera_fabianii_gca_001983305.ASM198330v1.json
Duodenum,35,Cyberlindnera_nrrl_y_1542_gca_001661405.Cybja1,-0.000525418,Cyberlindnera jadinii,4903,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Cyberlindnera,Cyberlindnera_jadinii_nrrl_y_1542_gca_001661405.Cybja1.json
Duodenum,35,Debaryomyces_CBS_789_GCF_001447935.1,-0.000472438,Debaryomyces fabryi,58627,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,Debaryomyces_fabryi_CBS_789_GCF_001447935.1.json
Duodenum,35,Diaporthe_gca_001006365.UCDDA912v1.0,-0.000452431,Diaporthe ampelina,1214573,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,Diaporthe_ampelina_gca_001006365.UCDDA912v1.0.json
Duodenum,35,Eremothecium_DBVPG#7215_GCF_000235365.1,-0.000561588,Eremothecium cymbalariae,45285,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Eremothecium,Eremothecium_cymbalariae_DBVPG#7215_GCF_000235365.1.json
Duodenum,35,Exidia_hhb12029_gca_001632375.Exigl1,-0.000551137,Exidia glandulosa,5219,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Exidiaceae,Exidia,Exidia_glandulosa_hhb12029_gca_001632375.Exigl1.json
Duodenum,35,Fusarium_NRRL_13405_GCA_003012295.1,-0.000568805,Fusarium flagelliforme,2675880,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_flagelliforme_NRRL_13405_GCA_003012295.1.json
Duodenum,35,Fusarium_NRRL_20438_GCA_003947045.1,-0.00060103,Fusarium ambrosium,131363,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_ambrosium_NRRL_20438_GCA_003947045.1.json
Duodenum,35,Fusarium_NRRL_3299_GCA_003012315.1,-0.000574922,Fusarium sporotrichioides,5514,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_sporotrichioides_NRRL_3299_GCA_003012315.1.json
Duodenum,35,Fusarium_f._sp._cepae_FoC_A23_GCA_003615075.1,-0.000620882,Fusarium oxysporum,5507,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_oxysporum_f._sp._cepae_FoC_A23_GCA_003615075.1.json
Duodenum,35,Fusarium_f_sp_radicis_lycopersici_26381_gca_000260155.FO_CL57_V1,-0.000545452,Fusarium oxysporum,5507,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_oxysporum_f_sp_radicis_lycopersici_26381_gca_000260155.FO_CL57_V1.json
Duodenum,35,Fusarium_f_sp_vasinfectum_25433_gca_000260175.FO_Cotton_V1,-0.000635724,Fusarium oxysporum,5507,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_oxysporum_f_sp_vasinfectum_25433_gca_000260175.FO_Cotton_V1.json
Duodenum,35,Fusarium_gca_001292635.ASM129263v1,-0.000639702,Fusarium langsethiae,179993,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_langsethiae_gca_001292635.ASM129263v1.json
Duodenum,35,Hyphopichia_nrrl_y_1933_gca_001661395.Hypbu1,-0.000484975,Hyphopichia burtonii,717740,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Hyphopichia,Hyphopichia_burtonii_nrrl_y_1933_gca_001661395.Hypbu1.json
Duodenum,35,Malassezia_CBS_7877_GCA_003691605.1,-0.000501152,Malassezia restricta,76775,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia_restricta_CBS_7877_GCA_003691605.1.json
Duodenum,35,Metschnikovia_ICS1,-0.000363202,Metschnikowia pulcherrima,,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Metschnikowia,Metschnikovia.json
Duodenum,35,Mucor_f_circinelloides_1006phl_gca_000401635.Muco_sp_1006Ph_V1,-0.000340572,Mucor circinelloides,36080,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor_circinelloides_f_circinelloides_1006phl_gca_000401635.Muco_sp_1006Ph_V1.json
Duodenum,35,Penicillium_Wisconsin_54,-0.000413697,Penicillium rubens,1108849,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_rubens_Wisconsin_54.json
Duodenum,35,Penicillium_fm164_gca_000513255.PROQFM164_20130607,-0.000441376,Penicillium roqueforti,5082,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_roqueforti_fm164_gca_000513255.PROQFM164_20130607.json
Duodenum,35,Penicillium_fm_013_gca_000513335.PCAMFM013_20131106,-0.000285368,Penicillium camemberti,5075,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_camemberti_fm_013_gca_000513335.PCAMFM013_20131106.json
Duodenum,35,Penicillium_gca_000710275.ASM71027v1,-0.000464437,Penicillium chrysogenum,5076,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_chrysogenum_gca_000710275.ASM71027v1.json
Duodenum,35,Penicillium_gca_000769735.ASM76973v1,-0.000354983,Penicillium expansum,27334,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_expansum_gca_000769735.ASM76973v1.json
Duodenum,35,Penicillium_gca_000769765.ASM76976v1,-0.000160105,Penicillium italicum,40296,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_italicum_gca_000769765.ASM76976v1.json
Duodenum,35,Penicillium_gca_002016555.ASM201655v1,-0.000643062,Penicillium brasilianum,104259,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_brasilianum_gca_002016555.ASM201655v1.json
Duodenum,35,Penicillium_gca_002072265.ASM207226v1,-0.000240901,Penicillium polonicum,60169,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_polonicum_gca_002072265.ASM207226v1.json
Duodenum,35,Penicillium_gca_002072345.ASM207234v1,-0.000651388,Penicillium antarcticum,416450,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_antarcticum_gca_002072345.ASM207234v1.json
Duodenum,35,Penicillium_gca_002072375.ASM207237v1,-0.000501196,Penicillium steckii,303698,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_steckii_gca_002072375.ASM207237v1.json
Duodenum,35,Purpureocillium_gca_001653265.ASM165326v1,-0.000470286,Purpureocillium lilacinum,33203,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Purpureocillium,Purpureocillium_lilacinum_gca_001653265.ASM165326v1.json
Duodenum,35,Purpureocillium_gca_003144605.ASM314460v1,-0.000204717,Purpureocillium lilacinum,33203,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Purpureocillium,Purpureocillium_lilacinum_gca_003144605.ASM314460v1.json
Duodenum,35,Rhizopus_CBS_357.93_GCA_003325435.1,-0.000476007,Rhizopus azygosporus,86630,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,Rhizopus_azygosporus_CBS_357.93_GCA_003325435.1.json
Duodenum,35,Rhizopus_gca_002083735.Rhimi_ATCC11559_1,-0.000493927,Rhizopus microsporus,58291,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,Rhizopus_microsporus_gca_002083735.Rhimi_ATCC11559_1.json
Duodenum,35,Rhizopus_ra_99_880_gca_000149305.RO3,-0.000287647,Rhizopus delemar,936053,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,Rhizopus_delemar_ra_99_880_gca_000149305.RO3.json
Duodenum,35,Rhodotorula_NBRC10032_GCA_007990605.1,-0.000553559,Rhodotorula toruloides,5286,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula_toruloides_NBRC10032_GCA_007990605.1.json
Duodenum,35,Rhodotorula_NP11_GCF_000320785.1,-0.00062526,Rhodotorula toruloides,5286,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula_toruloides_NP11_GCF_000320785.1.json
Duodenum,35,Rhodotorula_UCD,-0.000483175,Rhodotorula diobovata,5288,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula_diobovata_UCD.json
Duodenum,35,Rhodotorula_gca_001255795.IFO0880_HGAP3_v1,-0.000643248,Rhodotorula toruloides,5286,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula_toruloides_gca_001255795.IFO0880_HGAP3_v1.json
Duodenum,35,Rhodotorula_gca_002922495.ASM292249v1,-0.000463297,Rhodotorula taiwanensis,741276,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula_taiwanensis_gca_002922495.ASM292249v1.json
Duodenum,35,Saccharomyces_AWRI1631_GCA_000182175.1,-0.000495683,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_AWRI1631_GCA_000182175.1.json
Duodenum,35,Saccharomyces_gca_001298625.SEUB3.0,-0.0000468,Saccharomyces eubayanus,1080349,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_eubayanus_gca_001298625.SEUB3.0.json
Duodenum,35,Saccharomyces_gca_001634645.GLBRCY22,-0.0002111,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_gca_001634645.GLBRCY22.json
Duodenum,35,Saccharomyces_vin13_gca_000190215.ScVIN13_v01,-0.000165988,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_vin13_gca_000190215.ScVIN13_v01.json
Duodenum,35,Saccharomyces_vl3_gca_000190235.ScVL3_v01,-0.000276443,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_vl3_gca_000190235.ScVL3_v01.json
Duodenum,35,Saccharomyces_yjm1078_gca_000975645.Sc_YJM1078_v1,0.000024,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1078_gca_000975645.Sc_YJM1078_v1.json
Duodenum,35,Saccharomyces_yjm1202_gca_000976785.Sc_YJM1202_v1,-0.000656548,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1202_gca_000976785.Sc_YJM1202_v1.json
Duodenum,35,Saccharomyces_yjm1208_gca_000976815.Sc_YJM1208_v1,-0.000767406,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1208_gca_000976815.Sc_YJM1208_v1.json
Duodenum,35,Saccharomyces_yjm1242_gca_000976845.Sc_YJM1242_v1,-0.000602414,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1242_gca_000976845.Sc_YJM1242_v1.json
Duodenum,35,Saccharomyces_yjm1244_gca_000976875.Sc_YJM1244_v1,-0.000147955,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1244_gca_000976875.Sc_YJM1244_v1.json
Duodenum,35,Saccharomyces_yjm1307_gca_000977055.Sc_YJM1307_v1,-0.000391816,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1307_gca_000977055.Sc_YJM1307_v1.json
Duodenum,35,Saccharomyces_yjm1332_gca_000977145.Sc_YJM1332_v1,0.00000648,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1332_gca_000977145.Sc_YJM1332_v1.json
Duodenum,35,Saccharomyces_yjm1338_gca_000977205.Sc_YJM1338_v1,-0.00022285,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1338_gca_000977205.Sc_YJM1338_v1.json
Duodenum,35,Saccharomyces_yjm1355_gca_000977295.Sc_YJM1355_v1,-0.000407751,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1355_gca_000977295.Sc_YJM1355_v1.json
Duodenum,35,Saccharomyces_yjm1415_gca_000977685.Sc_YJM1415_v1,-0.000658024,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1415_gca_000977685.Sc_YJM1415_v1.json
Duodenum,35,Saccharomyces_yjm1444_gca_000977925.Sc_YJM1444_v1,-0.000345914,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1444_gca_000977925.Sc_YJM1444_v1.json
Duodenum,35,Saccharomyces_yjm1450_gca_000977985.Sc_YJM1450_v1,-0.000348823,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1450_gca_000977985.Sc_YJM1450_v1.json
Duodenum,35,Saccharomyces_yjm1460_gca_000978015.Sc_YJM1460_v1,-0.00019015,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1460_gca_000978015.Sc_YJM1460_v1.json
Duodenum,35,Saccharomyces_yjm1526_gca_000978165.Sc_YJM1526_v1,-0.000521203,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1526_gca_000978165.Sc_YJM1526_v1.json
Duodenum,35,Saccharomyces_yjm1527_gca_000978195.Sc_YJM1527_v1,-0.000214138,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1527_gca_000978195.Sc_YJM1527_v1.json
Duodenum,35,Saccharomyces_yjm1592_gca_000978315.Sc_YJM1592_v1,-0.000553847,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1592_gca_000978315.Sc_YJM1592_v1.json
Duodenum,35,Saccharomyces_yjm1615_gca_000978345.Sc_YJM1615_v1,-0.000203767,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1615_gca_000978345.Sc_YJM1615_v1.json
Duodenum,35,Saccharomyces_yjm193_gca_000975765.Sc_YJM193_v1,-0.000100728,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm193_gca_000975765.Sc_YJM193_v1.json
Duodenum,35,Saccharomyces_yjm451_gca_000976005.Sc_YJM451_v1,-0.000362909,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm451_gca_000976005.Sc_YJM451_v1.json
Duodenum,35,Saccharomyces_yjm555_gca_000976185.Sc_YJM555_v1,-0.00047484,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm555_gca_000976185.Sc_YJM555_v1.json
Duodenum,35,Saccharomyces_yjm969_gca_000976395.Sc_YJM969_v1,-0.000539475,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm969_gca_000976395.Sc_YJM969_v1.json
Duodenum,35,Saccharomyces_yjm972_gca_000976425.Sc_YJM972_v1,-0.000347354,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm972_gca_000976425.Sc_YJM972_v1.json
Duodenum,35,Talaromyces_ATCC_10500_GCF_000003125.1,-0.000540058,Talaromyces stipitatus,28564,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces_stipitatus_ATCC_10500_GCF_000003125.1.json
Duodenum,35,Talaromyces_pm1_gca_000750115.ASM75011v1,-0.000197582,Talaromyces marneffei,37727,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces_marneffei_pm1_gca_000750115.ASM75011v1.json
Duodenum,35,Trichoderma_cbs_433_97_gca_003025105.Trias_v._1.0,-0.000331601,Trichoderma asperellum,101201,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_asperellum_cbs_433_97_gca_003025105.Trias_v._1.0.json
Duodenum,35,Trichoderma_gca_002022785.ASM202278v1,-0.000519834,Trichoderma guizhouense,1491466,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_guizhouense_gca_002022785.ASM202278v1.json
Duodenum,35,Trichoderma_gca_003025115.Trici_v4.0,-0.000462566,Trichoderma citrinoviride,58853,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_citrinoviride_gca_003025115.Trici_v4.0.json
Duodenum,35,Wickerhamomyces_NRRL_Y,-0.000229445,Wickerhamomyces ciferrii,1041607,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Wickerhamomyces,Wickerhamomyces_ciferrii_NRRL_Y.json
Faeces,1,Alternaria_FERA_1082_GCA_004154745.1,0.0000928,Alternaria tenuissima,119927,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_tenuissima_FERA_1082_GCA_004154745.1.json
Faeces,1,Alternaria_FERA_1164_GCA_004156015.1,0.0000341,Alternaria tenuissima,119927,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_tenuissima_FERA_1164_GCA_004156015.1.json
Faeces,1,Alternaria_FERA_1177_GCA_004154755.1,0.000128976,Alternaria alternata,5599,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_alternata_FERA_1177_GCA_004154755.1.json
Faeces,1,Alternaria_FERA_24350_GCA_004154735.1,0.0000598,Alternaria tenuissima,119927,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_tenuissima_FERA_24350_GCA_004154735.1.json
Faeces,1,Alternaria_FERA_635_GCA_004168565.1,0.0000326,Alternaria tenuissima,119927,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_tenuissima_FERA_635_GCA_004168565.1.json
Faeces,1,Alternaria_MG1_GCA_003574525.1,0.0000801,Alternaria sp.,1715220,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_sp._MG1_GCA_003574525.1.json
Faeces,1,Aspergillus_100_8_gca_000691885.Aspergillus_oryzae_100,0.000141912,Aspergillus oryzae,5062,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_oryzae_100_8_gca_000691885.Aspergillus_oryzae_100.json
Faeces,1,Aspergillus_3_042_gca_000269785.AspOry3042,0.0000907,Aspergillus oryzae,5062,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_oryzae_3_042_gca_000269785.AspOry3042.json
Faeces,1,Aspergillus_ATCC_13496_GCA_003344705.1,0.0000261,Aspergillus niger,5061,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_niger_ATCC_13496_GCA_003344705.1.json
Faeces,1,Aspergillus_ATCC_16872_GCF_001890905.1,0.0000543,Aspergillus aculeatus,5053,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_aculeatus_ATCC_16872_GCF_001890905.1.json
Faeces,1,Aspergillus_CA14_GCA_003709025.1,0.0000674,Aspergillus flavus,5059,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_flavus_CA14_GCA_003709025.1.json
Faeces,1,Aspergillus_CBS_101883_GCF_003184595.1,0.000100975,Aspergillus niger,5061,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_niger_CBS_101883_GCF_003184595.1.json
